"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TMAX","TMIN","TOBS"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-04-11","0.00","32","-4","20"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-04-12","0.00","39","0","18"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-04-13","0.00","34","-3","13"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-04-14","0.00","28","-6","14"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-04-15","0.00","22","-7","11"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-04-16","0.00","30","8","18"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-04-17","0.00","34","12","27"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-04-18","0.00","42","2","28"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-04-19","0.00","42","3","38"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-04-20","0.00","45","15","35"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-04-21","0.00","50","18","39"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-04-22","0.00","51","16","40"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-04-23","0.00","53","22","41"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-04-24","0.02","50","29","36"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-04-25","0.00","52","22","44"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-04-26","0.00","54","19","34"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-04-27","0.03","50","25","30"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-04-28","0.00","49","26","30"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-04-29","0.04","42","25","36"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-04-30","0.00","50","32","42"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-05-01","0.01","51","32","34"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-05-02","0.00","40","23","33"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-05-03","0.04","47","27","40"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-05-04","0.00","52","36","43"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-05-05","0.00","56","36","44"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-05-06","0.00","57","29","43"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-05-07","0.00","63","27","44"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-05-08","0.00","67","31","49"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-05-09","0.00","68","33","50"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-05-10","0.00","66","40","48"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-05-11","0.00","53","30","48"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-05-12","0.00","58","25","42"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-05-13","0.00","65","29","45"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-05-14","0.00","65","38","53"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-05-15","0.00","64","39","46"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-05-16","0.00","63","36","49"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-05-17","0.03","63","36","50"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-05-18","0.00","63","32","51"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-05-19","0.00","62","43","49"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-05-20","0.00","58","39","48"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-05-21","0.07","61","28","43"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-05-22","0.00","55","24","41"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-05-23","0.00","61","31","45"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-05-24","0.00","63","28","48"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-05-25","0.00","66","39","46"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-05-26","0.00","60","33","52"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-05-27","0.00","66","42","55"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-05-28","0.00","66","41","51"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-05-29","0.26","55","34","54"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-05-30","0.00","74","38","61"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-05-31","0.01","77","42","52"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-06-01","0.24","54","34","49"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-06-02","0.00","66","33","41"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-06-03","0.00","51","37","42"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-06-04","0.08","59","35","48"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-06-05","0.06","58","34","46"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-06-06","0.29","58","40","54"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-06-07","0.04","58","35","47"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-06-08","0.00","65","34","48"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-06-09","0.25","56","31","45"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-06-10","0.00","58","27","46"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-06-11","0.00","64","33","51"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-06-12","0.00","66","42","53"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-06-13","0.00","68","38","55"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-06-14","0.00","73","37","55"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-06-15","0.17","71","45","54"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-06-16","0.00","68","36","53"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-06-17","0.00","71","36","55"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-06-18","0.00","74","43","59"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-06-19","0.00","72","40","58"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-06-20","0.00","68","35","51"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-06-21","0.15","67","44","51"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-06-22","0.13","58","45","52"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-06-23","0.00","64","41","55"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-06-24","0.00","68","36","53"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-06-25","0.20","71","43","52"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-06-26","0.70","60","45","47"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-06-27","0.49","53","41","43"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-06-28","0.64","47","37","44"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-06-29","0.07","53","28","44"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-06-30","0.24","55","31","38"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-07-01","0.09","51","31","43"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-07-02","0.00","58","31","50"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-07-03","0.00","51","37","50"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-07-04","0.00","58","37","48"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-07-05","0.64","61","36","42"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-07-06","1.37","45","38","43"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-07-07","0.03","55","41","48"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-07-08","0.12","52","39","42"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-07-09","0.23","55","41","52"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-07-10","0.00","57","46","51"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-07-11","0.00","57","44","53"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-07-12","0.32","58","35","46"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-07-13","0.03","61","37","50"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-07-14","0.00","63","46","54"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-07-15","0.00","61","48","55"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-07-16","0.24","65","48","52"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-07-17","0.18","60","44","55"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-07-18","0.00","70","42","59"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-07-19","0.02","67","46","52"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-07-20","0.04","65","45","53"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-07-21","0.11","60","47","54"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-07-22","0.06","64","45","54"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-07-23","0.27","63","48","54"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-07-24","0.13","68","40","57"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-07-25","0.02","72","49","56"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-07-26","0.00","66","46","53"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-07-27","0.00","65","38","52"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-07-28","0.00","69","44","55"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-07-29","0.25","63","43","48"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-07-30","0.03","59","43","48"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-07-31","0.00","60","42","53"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-08-01","0.04","59","48","53"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-08-02","0.12","61","41","51"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-08-03","0.17","55","39","51"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-08-04","0.00","61","31","47"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-08-05","0.00","68","35","53"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-08-06","0.00","71","44","56"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-08-07","0.00","65","46","57"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-08-08","0.00","66","50","57"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-08-09","0.28","62","42","50"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-08-10","0.00","62","46","52"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-08-11","0.00","61","39","48"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-08-12","0.00","60","42","48"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-08-13","0.12","54","40","44"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-08-14","0.04","55","35","43"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-08-15","0.72","51","32","35"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-08-16","0.31","44","32","33"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-08-17","0.05","46","21","39"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-08-18","0.00","55","31","45"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-08-19","0.10","55","37","41"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-08-20","0.77","45","31","35"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-08-21","0.60","42","33","42"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-08-22","0.19","51","38","43"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-08-23","0.02","57","31","46"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-08-24","0.00","56","38","51"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-08-25","0.00","66","44","56"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-08-26","0.00","70","41","56"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-08-27","0.00","79","42","55"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-08-28","0.00","78","44","56"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-08-29","0.00","72","29","44"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-08-30","0.00","67","35","45"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-08-31","0.30","57","34","47"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-09-01","0.00","59","24","38"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-09-02","0.00","62","27","42"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-09-03","0.00","64","33","44"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-09-04","0.00","64","34","43"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-09-05","0.00","60","38","40"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-09-06","0.00","64","39","48"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-09-07","0.00","64","33","46"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-09-08","0.00","60","32","40"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-09-09","0.00","57","27","34"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-09-10","0.36","52","30","37"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-09-11","0.04","47","31","40"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-09-12","0.02","55","35","39"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-09-13","0.00","57","34","43"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-09-14","0.00","55","26","33"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-09-15","0.00","57","31","37"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-09-16","0.03","56","36","44"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-09-17","0.00","55","31","33"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-09-18","0.07","46","29","32"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-09-19","0.01","43","30","33"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-09-20","0.04","39","31","33"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-09-21","0.05","41","31","32"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-09-22","0.00","39","29","30"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-09-23","0.00","42","25","30"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-09-24","0.04","42","28","29"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-09-25","0.26","34","26","28"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-09-26","0.01","34","14","17"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-09-27","0.00","34","8","18"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-09-28","0.00","30","14","17"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-09-29","0.00","30","2","7"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-09-30","0.00","31","5","21"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-10-01","0.02","30","20","28"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-10-02","0.00","30","18","24"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-10-03","0.00","33","22","26"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-10-04","0.22","34","25","31"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-10-05","0.01","31","20","23"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-10-06","0.00","28","19","20"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-10-07","0.00","24","17","19"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-10-08","0.13","24","16","17"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-10-09","0.02","22","4","14"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-10-10","0.00","24","-1","9"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-10-11","0.00","35","6","32"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-10-12","0.00","37","27","35"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-10-13","0.00","45","30","33"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-10-14","0.00","40","29","31"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-10-15","0.00","37","22","23"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-10-16","0.00","42","20","32"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-10-17","0.00","42","25","26"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-10-18","0.07","30","23","25"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-10-19","0.00","31","9","9"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-10-20","0.00","31","8","24"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-10-21","0.00","38","20","38"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-10-22","0.00","42","29","30"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-10-23","0.00","43","26","41"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-10-24","0.01","47","35","36"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-10-25","2.75","39","27","29"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-10-26","0.06","31","17","19"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-10-27","0.00","26","12","20"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-10-28","0.00","24","11","11"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-10-29","0.01","14","4","4"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-10-30","0.00","12","-6","-4"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-10-31","0.02","11","-5","10"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-11-01","0.00","10","-10","-6"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-11-02","0.00","12","-12","12"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-11-03","0.00","15","-3","4"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-11-04","0.04","13","0","7"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-11-05","0.07","9","-8","-6"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-11-06","0.00","2","-13","-11"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-11-07","0.00","23","-13","23"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-11-08","0.00","31","12","19"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-11-09","0.00","32","9","18"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-11-10","0.00","47","17","44"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-11-11","0.00","46","23","24"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-11-12","0.00","41","19","35"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-11-13","0.00","39","10","10"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-11-14","0.00","19","-1","3"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-11-15","0.03","17","2","7"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-11-16","0.00","15","5","10"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-11-17","0.00","10","-1","5"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-11-18","0.02","10","-11","-11"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-11-19","0.00","-5","-14","-13"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-11-20","0.00","0","-15","0"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-11-21","0.00","4","-12","-11"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-11-22","0.00","-2","-18","-12"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-11-23","0.09","-2","-14","-4"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-11-24","0.01","26","-13","26"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-11-25","0.00","27","7","14"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-11-26","0.00","27","-7","27"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-11-27","0.01","29","17","21"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-11-28","0.01","26","13","17"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-11-29","0.00","18","7","8"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-11-30","0.00","25","3","22"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-12-01","0.00","32","14","31"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-12-02","0.00","32","7","10"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-12-03","0.05","15","0","6"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-12-04","0.36","12","-12","-12"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-12-05","0.00","-6","-20","-10"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-12-06","0.02","-1","-17","-16"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-12-07","0.04","1","-17","-16"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-12-08","0.00","-8","-18","-13"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-12-09","0.00","4","-15","3"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-12-10","0.00","5","-3","5"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-12-11","0.00","5","-11","-6"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-12-12","0.00","5","-11","-4"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-12-13","0.00","20","-9","20"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-12-14","0.00","23","-2","0"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-12-15","0.00","14","-3","8"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-12-16","0.01","28","6","23"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-12-17","0.00","34","23","32"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1981-12-18","0.00","41","30","32"
